FrameId,Event,Type,OId,HId,D
63,5,MATCH,gt_2,det_1,0.07181225522151445
64,4,MATCH,gt_1,det_2,0.0627853486093691
64,5,MATCH,gt_2,det_1,0.09209234495874112
65,4,MATCH,gt_1,det_2,0.115173781738729
65,5,MATCH,gt_2,det_1,0.08675252157718544
66,4,MATCH,gt_1,det_2,0.15252868582663387
66,5,MATCH,gt_2,det_1,0.09890399385262609
67,4,MATCH,gt_1,det_2,0.1442983021383123
67,5,MATCH,gt_2,det_1,0.11528226229563525
68,4,MATCH,gt_1,det_2,0.09638983348880831
68,5,MATCH,gt_2,det_1,0.08219489035213859
69,4,MATCH,gt_1,det_2,0.09362157870918474
69,5,MATCH,gt_2,det_1,0.10346980235798153
70,4,MATCH,gt_1,det_2,0.05883026432033089
70,5,MATCH,gt_2,det_1,0.07860661549767935
71,4,MATCH,gt_1,det_2,0.14139660533407694
71,5,MATCH,gt_2,det_1,0.07671375365604438
72,4,MATCH,gt_1,det_2,0.08984987479123194
72,5,MATCH,gt_2,det_1,0.10159724405710954
73,4,MATCH,gt_1,det_2,0.12559060474414255
73,5,MATCH,gt_2,det_1,0.07523961722390508
74,4,MATCH,gt_1,det_2,0.17054618142896102
74,5,MATCH,gt_2,det_1,0.028670542373661324
75,4,MATCH,gt_1,det_2,0.1301883251294051
75,5,MATCH,gt_2,det_1,0.09521029356114814
76,4,MATCH,gt_1,det_2,0.1107880860020611
76,5,MATCH,gt_2,det_1,0.10240117186829456
77,4,MATCH,gt_1,det_2,0.0928277975608588
77,5,MATCH,gt_2,det_1,0.09515250916292475
78,4,MATCH,gt_1,det_2,0.0814063879557357
78,5,MATCH,gt_2,det_1,0.05951470406546702
79,4,MATCH,gt_1,det_2,0.10907795377618767
79,5,MATCH,gt_2,det_1,0.11640446726823078
80,4,MATCH,gt_1,det_2,0.11451637437502205
80,5,MATCH,gt_2,det_1,0.07600657866263802
81,4,MATCH,gt_1,det_2,0.10304853225543781
81,5,MATCH,gt_2,det_1,0.0680955211449321
82,4,MATCH,gt_1,det_2,0.05099019513592823
82,5,MATCH,gt_2,det_1,0.07236021006050174
83,4,MATCH,gt_1,det_2,0.047560487802375574
83,5,MATCH,gt_2,det_1,0.08088263101556609
84,4,MATCH,gt_1,det_2,0.13432051220867441
84,5,MATCH,gt_2,det_1,0.13889924405841783
85,4,MATCH,gt_1,det_2,0.06252199612936273
85,5,MATCH,gt_2,det_1,0.06800000000000109
86,4,MATCH,gt_1,det_2,0.07357988855658834
86,5,MATCH,gt_2,det_1,0.07108445681019025
87,4,MATCH,gt_1,det_2,0.09891915891271848
87,5,MATCH,gt_2,det_1,0.0745184540902461
88,4,MATCH,gt_1,det_2,0.05815496539419768
88,5,MATCH,gt_2,det_1,0.13962807740565703
89,4,MATCH,gt_1,det_2,0.03921734310225326
89,5,MATCH,gt_2,det_1,0.10469957019968917
90,4,MATCH,gt_1,det_2,0.08357631243360751
90,5,MATCH,gt_2,det_1,0.09380831519646925
91,4,MATCH,gt_1,det_2,0.049406477308141974
91,5,MATCH,gt_2,det_1,0.09552486587271386
92,4,MATCH,gt_1,det_2,0.04977951385861217
92,5,MATCH,gt_2,det_1,0.05614267539047383
93,4,MATCH,gt_1,det_2,0.08243178998420604
93,5,MATCH,gt_2,det_1,0.07566372975210639
94,4,MATCH,gt_1,det_2,0.052820450584976
94,5,MATCH,gt_2,det_1,0.09763708311906967
95,4,MATCH,gt_1,det_2,0.01691153452528648
95,5,MATCH,gt_2,det_1,0.08954886933959746
96,4,MATCH,gt_1,det_2,0.03453983207834267
96,5,MATCH,gt_2,det_1,0.12839003076563224
97,4,MATCH,gt_1,det_2,0.05787054518492244
97,5,MATCH,gt_2,det_1,0.11873078791956207
98,4,MATCH,gt_1,det_2,0.07875277772878951
98,5,MATCH,gt_2,det_1,0.10323274674249287
99,4,MATCH,gt_1,det_2,0.07428324171709409
99,5,MATCH,gt_2,det_1,0.09640539403996129
100,4,MATCH,gt_1,det_2,0.08954328562209442
100,5,MATCH,gt_2,det_1,0.07978095010715436
101,4,MATCH,gt_1,det_2,0.11045813686641578
101,5,MATCH,gt_2,det_1,0.10566456359631482
102,4,MATCH,gt_1,det_2,0.03549647869860054
102,5,MATCH,gt_2,det_1,0.11035850669522602
103,4,MATCH,gt_1,det_2,0.07706490770772687
103,5,MATCH,gt_2,det_1,0.1028882889351357
104,4,MATCH,gt_1,det_2,0.07631513611335787
104,5,MATCH,gt_2,det_1,0.1076522178127307
105,4,MATCH,gt_1,det_2,0.034597687784010005
105,5,MATCH,gt_2,det_1,0.08949860334105983
106,4,MATCH,gt_1,det_2,0.04937610758251355
106,5,MATCH,gt_2,det_1,0.06655824516917305
107,4,MATCH,gt_1,det_2,0.05005996404313705
107,5,MATCH,gt_2,det_1,0.08098147936411179
108,4,MATCH,gt_1,det_2,0.05408326913196189
108,5,MATCH,gt_2,det_1,0.04049691346263371
109,4,MATCH,gt_1,det_2,0.048031239834089946
109,5,MATCH,gt_2,det_1,0.054781383699207944
110,4,MATCH,gt_1,det_2,0.07968061244744402
110,5,MATCH,gt_2,det_1,0.0768505042273638
111,4,MATCH,gt_1,det_2,0.04618441295502371
111,5,MATCH,gt_2,det_1,0.10072239075796117
112,4,MATCH,gt_1,det_2,0.040261644278392995
112,5,MATCH,gt_2,det_1,0.13755362590640774
113,4,MATCH,gt_1,det_2,0.03348133808556765
113,5,MATCH,gt_2,det_1,0.14223220451079102
114,4,MATCH,gt_2,det_1,0.12275585525749777
114,5,MISS,gt_1,,
114,6,FP,,det_2,
115,4,MATCH,gt_1,det_2,0.28436068645296064
115,5,MATCH,gt_2,det_1,0.1407870732702412
116,4,MATCH,gt_1,det_2,0.11800423721205872
116,5,MATCH,gt_2,det_1,0.12757350822173216
117,4,MATCH,gt_1,det_2,0.21600231480240875
117,5,MATCH,gt_2,det_1,0.13204923324275905
118,4,MATCH,gt_2,det_1,0.06013318551349009
118,5,MISS,gt_1,,
118,6,FP,,det_2,
119,4,MATCH,gt_1,det_2,0.05190375708944411
119,5,MATCH,gt_2,det_1,0.1280234353546243
120,4,MATCH,gt_1,det_2,0.05348831648126627
120,5,MATCH,gt_2,det_1,0.17321951391226026
121,4,MATCH,gt_1,det_2,0.053935146240648435
121,5,MATCH,gt_2,det_1,0.12501599897613025
122,4,MATCH,gt_1,det_2,0.07401351227985335
122,5,MATCH,gt_2,det_1,0.085778785256029
123,4,MATCH,gt_1,det_2,0.0863307592923858
123,5,MATCH,gt_2,det_1,0.050487622245456706
124,4,MATCH,gt_1,det_2,0.09974467404327936
124,5,MATCH,gt_2,det_1,0.09661262857411808
125,4,MATCH,gt_1,det_2,0.12681876832708913
125,5,MATCH,gt_2,det_1,0.1276636205032572
126,4,MATCH,gt_1,det_2,0.10644247272588166
126,5,MATCH,gt_2,det_1,0.0896325833611873
127,4,MATCH,gt_1,det_2,0.09664884893261534
127,5,MATCH,gt_2,det_1,0.13000384609695326
128,4,MATCH,gt_1,det_2,0.06906518659932813
128,5,MATCH,gt_2,det_1,0.11928118040998734
129,4,MATCH,gt_1,det_2,0.0894483090952544
129,5,MATCH,gt_2,det_1,0.14501724035438057
130,4,MATCH,gt_1,det_2,0.11977478866606349
130,5,MATCH,gt_2,det_1,0.050309044912423974
131,4,MATCH,gt_1,det_2,0.08984987479123076
131,5,MATCH,gt_2,det_1,0.0769610290991482
132,4,MATCH,gt_1,det_2,0.09912113800799616
132,5,MATCH,gt_2,det_1,0.07026378868236485
133,4,MATCH,gt_1,det_2,0.11183469944520638
133,5,MATCH,gt_2,det_1,0.06537583651472603
134,4,MATCH,gt_1,det_2,0.07414175611623917
134,5,MATCH,gt_2,det_1,0.054304695929541236
135,4,MATCH,gt_1,det_2,0.08774394566008359
135,5,MATCH,gt_2,det_1,0.07235329985563635
136,4,MATCH,gt_1,det_2,0.07690253571892171
136,5,MATCH,gt_2,det_1,0.07308214556237294
137,4,MATCH,gt_1,det_2,0.08499411744350432
137,5,MATCH,gt_2,det_1,0.10938464243210748
138,4,MATCH,gt_1,det_2,0.039217343102255386
138,5,MATCH,gt_2,det_1,0.09114274518577814
139,4,MATCH,gt_1,det_2,0.05964059020499352
139,5,MATCH,gt_2,det_1,0.08929725639682398
140,4,MATCH,gt_1,det_2,0.04618441295502144
140,5,MATCH,gt_2,det_1,0.026645825188951287
141,4,MATCH,gt_1,det_2,0.09470480452437346
141,5,MATCH,gt_2,det_1,0.05221110992882623
142,4,MATCH,gt_1,det_2,0.07379701890998239
142,5,MATCH,gt_2,det_1,0.06303967004990065
143,4,MATCH,gt_1,det_2,0.08184130986243841
143,5,MATCH,gt_2,det_1,0.08996110270555731
144,4,MATCH,gt_1,det_2,0.1157626882894483
144,5,MATCH,gt_2,det_1,0.08711486669908992
145,4,MATCH,gt_1,det_2,0.09916148445843388
145,5,MATCH,gt_2,det_1,0.13706202975295548
146,4,MATCH,gt_1,det_2,0.08266196223173235
146,5,MATCH,gt_2,det_1,0.10587728746053186
147,4,MATCH,gt_1,det_2,0.08490583018851089
147,5,MATCH,gt_2,det_1,0.06360031446463152
148,4,MATCH,gt_1,det_2,0.09405317644821812
148,5,MATCH,gt_2,det_1,0.108166538263918
149,4,MATCH,gt_1,det_2,0.07619055059520115
149,5,MATCH,gt_2,det_1,0.09176055797563704
150,4,MATCH,gt_1,det_2,0.06549045732013065
150,5,MATCH,gt_2,det_1,0.0908074886779705
151,4,MATCH,gt_1,det_2,0.09434511116109968
151,5,MATCH,gt_2,det_1,0.08511756575466686
152,4,MATCH,gt_1,det_2,0.06503076195155484
152,5,MATCH,gt_2,det_1,0.07435724578008465
153,4,MATCH,gt_1,det_2,0.13716413525408347
153,5,MATCH,gt_2,det_1,0.08016233529532468
154,4,MATCH,gt_1,det_2,0.12410076550932268
154,5,MATCH,gt_2,det_1,0.06095079983068267
155,4,MATCH,gt_1,det_2,0.08968277426574407
155,5,MATCH,gt_2,det_1,0.09175510884959105
156,4,MATCH,gt_1,det_2,0.039937451095431065
156,5,MATCH,gt_2,det_1,0.10865541864076558
157,4,MATCH,gt_1,det_2,0.08146778504415
157,5,MATCH,gt_2,det_1,0.061619802012015536
158,4,MATCH,gt_1,det_2,0.05213444159094748
158,5,MATCH,gt_2,det_1,0.07860661549767801
159,4,MATCH,gt_1,det_2,0.06329296959378855
159,5,MATCH,gt_2,det_1,0.08305419917138536
160,4,MATCH,gt_1,det_2,0.0851528038293533
160,5,MATCH,gt_2,det_1,0.08435045939412492
161,4,MATCH,gt_1,det_2,0.06782329983125343
161,5,MATCH,gt_2,det_1,0.08709764635166628
162,4,MATCH,gt_1,det_2,0.06774953874381828
162,5,MATCH,gt_2,det_1,0.07523961722390782
163,4,MATCH,gt_1,det_2,0.07457881736793724
163,5,MATCH,gt_2,det_1,0.10178899744078576
164,4,MATCH,gt_1,det_2,0.0304302481094053
164,5,MATCH,gt_2,det_1,0.07612489737267258
165,4,MATCH,gt_1,det_2,0.053674947601280595
165,5,MATCH,gt_2,det_1,0.05344155686354965
166,4,MATCH,gt_1,det_2,0.09296235797353783
166,5,MATCH,gt_2,det_1,0.06062177826491051
167,4,MATCH,gt_1,det_2,0.09115920140062536
167,5,MATCH,gt_2,det_1,0.11232987136109517
168,4,MATCH,gt_1,det_2,0.04928488612140669
168,5,MATCH,gt_2,det_1,0.10178899744078707
169,4,MATCH,gt_1,det_2,0.05024937810560421
169,5,MATCH,gt_2,det_1,0.1293406355326906
170,4,MATCH,gt_1,det_2,0.2683356107563799
170,5,MATCH,gt_2,det_1,0.13226110539383817
171,4,MATCH,gt_1,det_2,0.157136883003324
171,5,MATCH,gt_2,det_1,0.21801146758828802
172,4,MATCH,gt_1,det_2,0.12085528536228989
172,5,MATCH,gt_2,det_1,0.09007774419910695
173,4,MATCH,gt_1,det_2,0.12781627439414944
173,5,MATCH,gt_2,det_1,0.1311297067792046
174,4,MATCH,gt_1,det_2,0.12229881438509738
174,5,MATCH,gt_2,det_1,0.064711324785974
175,4,MATCH,gt_1,det_2,0.09758073580374409
175,5,MATCH,gt_2,det_1,0.11076953050766886
176,4,MATCH,gt_1,det_2,0.06897100840208252
176,5,MATCH,gt_2,det_1,0.15018987981884696
177,4,MATCH,gt_1,det_2,0.04178516483155233
177,5,MATCH,gt_2,det_1,0.13538463723776042
178,4,MATCH,gt_1,det_2,0.028017851452244565
178,5,MATCH,gt_2,det_1,0.14798986451781046
179,4,MATCH,gt_1,det_2,0.05759340239992911
179,5,MATCH,gt_2,det_1,0.058395205282625304
180,4,MATCH,gt_1,det_2,0.07697402159170456
180,5,MATCH,gt_2,det_1,0.06892024376045142
181,4,MATCH,gt_1,det_2,0.04205948168962695
181,5,MATCH,gt_2,det_1,0.09210320298447923
182,4,MATCH,gt_1,det_2,0.03093541659651526
182,5,MATCH,gt_2,det_1,0.10335859906171505
183,4,MATCH,gt_1,det_2,0.07238784428341707
183,5,MATCH,gt_2,det_1,0.08536978388165344
184,4,MATCH,gt_1,det_2,0.08997777503361544
184,5,MATCH,gt_2,det_1,0.10823123393919436
185,4,MATCH,gt_1,det_2,0.06894925670375338
185,5,MATCH,gt_2,det_1,0.0792085853932542
186,4,MATCH,gt_1,det_2,0.06628725367670285
186,5,MATCH,gt_2,det_1,0.09002777349240658
187,4,MATCH,gt_1,det_2,0.02692582403567046
187,5,MATCH,gt_2,det_1,0.10381714694596589
188,4,MATCH,gt_1,det_2,0.0441588043316385
188,5,MATCH,gt_2,det_1,0.06061352984276659
189,4,MATCH,gt_1,det_2,0.051633322573701006
189,5,MATCH,gt_2,det_1,0.10184792585026135
190,4,MATCH,gt_1,det_2,0.04366921112179561
190,5,MATCH,gt_2,det_1,0.10753139076567393
191,4,MATCH,gt_1,det_2,0.04438468204234755
191,5,MATCH,gt_2,det_1,0.11676900273617294
192,4,MATCH,gt_1,det_2,0.04925444142409713
192,5,MATCH,gt_2,det_1,0.09594269122762834
193,4,MATCH,gt_1,det_2,0.021236760581595578
193,5,MATCH,gt_2,det_1,0.12859626744194533
194,4,MATCH,gt_1,det_2,0.10539449701004162
194,5,MATCH,gt_2,det_1,0.06621933252457425
195,4,MATCH,gt_1,det_2,0.047423622805516055
195,5,MATCH,gt_2,det_1,0.1105260150371878
196,4,MATCH,gt_1,det_2,0.036069377593744206
196,5,MATCH,gt_2,det_1,0.13558761005342668
197,4,MATCH,gt_1,det_2,0.06403905058634045
197,5,MATCH,gt_2,det_1,0.060473134530964416
198,4,MATCH,gt_1,det_2,0.08417244204607541
198,5,MATCH,gt_2,det_1,0.14276554206110167
199,4,MATCH,gt_1,det_2,0.05196152422706726
199,5,MATCH,gt_2,det_1,0.06450581369148052
200,4,MATCH,gt_1,det_2,0.06635510530471708
200,5,MATCH,gt_2,det_1,0.1139298029490069
201,4,MATCH,gt_1,det_2,0.08817028978062767
201,5,MATCH,gt_2,det_1,0.06755738301622025
202,4,MATCH,gt_1,det_2,0.09357350052231714
202,5,MATCH,gt_2,det_1,0.145526629865463
203,4,MATCH,gt_1,det_2,0.07420242583635568
203,5,MATCH,gt_2,det_1,0.24654816973564986
204,4,MATCH,gt_1,det_2,0.07622335600063748
204,5,MATCH,gt_2,det_1,0.06717142249498699
205,4,MATCH,gt_1,det_2,0.048445846055157366
205,5,MATCH,gt_2,det_1,0.15277107055984157
206,4,MATCH,gt_1,det_2,0.04281354925721484
206,5,MATCH,gt_2,det_1,0.10868762579060907
207,4,MATCH,gt_1,det_2,0.07097182539571847
207,5,MATCH,gt_2,det_1,0.14048843368761632
208,4,MATCH,gt_1,det_2,0.10318914671611706
208,5,MATCH,gt_2,det_1,0.15199342091024973
209,4,MATCH,gt_1,det_2,0.08778952101475514
209,5,MATCH,gt_2,det_1,0.10929318368498449
210,4,MATCH,gt_1,det_2,0.05456189146281594
210,5,MATCH,gt_2,det_1,0.10750813922675756
211,4,MATCH,gt_1,det_2,0.07077428911688073
211,5,MATCH,gt_2,det_1,0.08343260753446403
212,4,MATCH,gt_1,det_2,0.065138314377944
212,5,MATCH,gt_2,det_1,0.09382963284591998
213,4,MATCH,gt_1,det_2,0.11995832609702177
213,5,MATCH,gt_2,det_1,0.05597320787662483
214,4,MATCH,gt_1,det_2,0.051088159097779466
214,5,MATCH,gt_2,det_1,0.10249878048055082
215,4,MATCH,gt_1,det_2,0.09146584061823075
215,5,MATCH,gt_2,det_1,0.10947602477254888
216,4,MATCH,gt_1,det_2,0.0648922183316291
216,5,MATCH,gt_2,det_1,0.048846698967276836
217,4,MATCH,gt_1,det_2,0.0703420215802751
217,5,MATCH,gt_2,det_1,0.08561541917201569
218,4,MATCH,gt_1,det_2,0.05595533933414948
218,5,MATCH,gt_2,det_1,0.07610519036176153
219,4,MATCH,gt_1,det_2,0.10267424214475458
219,5,MATCH,gt_2,det_1,0.0740675367485659
220,4,MATCH,gt_1,det_2,0.10591033943860131
220,5,MATCH,gt_2,det_1,0.06179805822191873
221,4,MATCH,gt_1,det_2,0.05937171043518998
221,5,MATCH,gt_2,det_1,0.051613951602257714
222,4,MATCH,gt_1,det_2,0.06094259594076783
222,5,MATCH,gt_2,det_1,0.11289818421923417
223,4,MATCH,gt_1,det_2,0.07007139216541966
223,5,MATCH,gt_2,det_1,0.07422937423958231
224,4,MATCH,gt_1,det_2,0.07004284403135061
224,5,MATCH,gt_2,det_1,0.05710516614107665
225,4,MATCH,gt_1,det_2,0.047476309881873985
225,5,MATCH,gt_2,det_1,0.08360023923410878
226,4,MATCH,gt_1,det_2,0.07447147104764151
226,5,MATCH,gt_2,det_1,0.14081548210335545
227,4,MATCH,gt_1,det_2,0.06044832503883027
227,5,MATCH,gt_2,det_1,0.08637708029332652
228,4,MATCH,gt_1,det_2,0.07140728254176891
228,5,MATCH,gt_2,det_1,0.15345683432157714
229,4,MATCH,gt_1,det_2,0.052335456432518045
229,5,MATCH,gt_2,det_1,0.10456098698845454
230,4,MATCH,gt_1,det_2,0.10737783756436851
230,5,MATCH,gt_2,det_1,0.10607544484940636
231,4,MATCH,gt_1,det_2,0.09014432871789727
231,5,MATCH,gt_2,det_1,0.04487761134463477
232,4,MATCH,gt_1,det_2,0.31621986022386367
232,5,MATCH,gt_2,det_1,0.16101242188104753
233,4,MATCH,gt_1,det_2,0.33669125322764343
233,5,MATCH,gt_2,det_1,0.15533834040570998
234,4,MATCH,gt_1,det_2,0.33086099800369334
234,5,MATCH,gt_2,det_1,0.05604462507681034
235,4,MATCH,gt_1,det_2,0.3167012435813133
235,5,MATCH,gt_2,det_1,0.1036966730420991
236,4,MATCH,gt_1,det_2,0.2903879565155107
236,5,MATCH,gt_2,det_1,0.16030907647416762
237,4,MATCH,gt_1,det_2,0.1898772548274989
237,5,MATCH,gt_2,det_1,0.1726383503164922
238,4,MATCH,gt_1,det_2,0.15492469511676943
238,5,MATCH,gt_2,det_1,0.11340634902861438
239,4,MATCH,gt_1,det_2,0.17376456476204424
239,5,MATCH,gt_2,det_1,0.11593532679903856
240,4,MATCH,gt_1,det_2,0.15124915135340267
240,5,MATCH,gt_2,det_1,0.10054352291420877
241,4,MATCH,gt_1,det_2,0.10883192743746106
241,5,MATCH,gt_2,det_1,0.14502758358326184
242,4,MATCH,gt_1,det_2,0.092169848604279
242,5,MATCH,gt_2,det_1,0.06972087205421419
243,4,MATCH,gt_1,det_2,0.07674089711005541
243,5,MATCH,gt_2,det_1,0.07862569554541357
244,4,MATCH,gt_1,det_2,0.0401185227515761
244,5,MATCH,gt_2,det_1,0.08971621926942934
245,4,MATCH,gt_1,det_2,0.05544366510251718
245,5,MATCH,gt_2,det_1,0.1782217719584238
246,4,MATCH,gt_1,det_2,0.04955804677345697
246,5,MATCH,gt_2,det_1,0.1270472353103355
247,4,MATCH,gt_1,det_2,0.06646803743153724
247,5,MATCH,gt_2,det_1,0.11135977729862895
248,4,MATCH,gt_1,det_2,0.06685057965343298
248,5,MATCH,gt_2,det_1,0.07499999999999787
249,4,MATCH,gt_1,det_2,0.07314369419163995
249,5,MATCH,gt_2,det_1,0.09684523736353796
250,4,MATCH,gt_1,det_2,0.08935882720806053
250,5,MATCH,gt_2,det_1,0.10114346246791987
251,4,MATCH,gt_1,det_2,0.09230384607371525
251,5,MATCH,gt_2,det_1,0.14392359083902567
252,4,MATCH,gt_1,det_2,0.06330876716537866
252,5,MATCH,gt_2,det_1,0.0941912947145323
253,4,MATCH,gt_1,det_2,0.08660254037844427
253,5,MATCH,gt_2,det_1,0.061220911460052464
254,4,MATCH,gt_1,det_2,0.08947066558375479
254,5,MATCH,gt_2,det_1,0.09745768312452396
255,4,MATCH,gt_1,det_2,0.09841747812253493
255,5,MATCH,gt_2,det_1,0.1067754653466802
256,4,MATCH,gt_1,det_2,0.10048880534666563
256,5,MATCH,gt_2,det_1,0.09681941953967703
257,4,MATCH,gt_1,det_2,0.08166394553289893
257,5,MATCH,gt_2,det_1,0.11612062693595934
258,4,MATCH,gt_1,det_2,0.09718024490605157
258,5,MATCH,gt_2,det_1,0.07489993324429609
259,4,MATCH,gt_1,det_2,0.0587367006223543
